SOURCE,award_id_piid,parent_award_agency_id,parent_award_agency_name,parent_award_id_piid,parent_award_modification_number,federal_action_obligation,total_dollars_obligated,base_and_exercised_options_value,current_total_value_of_award,base_and_all_options_value,potential_total_value_of_award,action_date,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,period_of_performance_potential_end_date,solicitation_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,foreign_funding,recipient_name,recipient_parent_name,award_type,type_of_contract_pricing,award_description,action_type_code,action_type,solicitation_identifier,product_or_service_code,product_or_service_code_description,dod_claimant_program_code,dod_claimant_program_description,naics_code,naics_description,domestic_or_foreign_entity_code,epa_designated_product,country_of_product_or_service_origin_code,place_of_manufacture,subcontracting_plan_code,subcontracting_plan,extent_competed_code,extent_competed,solicitation_procedures,type_of_set_aside,evaluated_preference,fair_opportunity_limited_sources_code,fair_opportunity_limited_sources,other_than_full_and_open_competition_code,number_of_offers_received,commercial_item_acquisition_procedures_code,commercial_item_acquisition_procedures,fed_biz_opps_code,fed_biz_opps,clinger_cohen_act_planning,materials_supplies_articles_equipment_code,materials_supplies_articles_equipment,parent_award_type_code,parent_award_type,cost_or_pricing_data_code,cost_or_pricing_data,consolidated_contract_code,consolidated_contract,multi_year_contract_code,multi_year_contract,contingency_humanitarian_or_peacekeeping_operation_code,contingency_humanitarian_or_peacekeeping_operation,tribally_owned_firm,veteran_owned_business,service_disabled_veteran_owned_business,woman_owned_business,women_owned_small_business,economically_disadvantaged_women_owned_small_business,minority_owned_business,subcontinent_asian_asian_indian_american_owned_business,asian_pacific_american_owned_business,black_american_owned_business,hispanic_american_owned_business,native_american_owned_business,other_minority_owned_business,contracting_officers_determination_of_business_size,contracting_officers_determination_of_business_size_code,us_federal_government,federal_agency,us_state_government,us_local_government,city_local_government,county_local_government,municipality_local_government,foreign_government,organizational_type,corporate_entity_not_tax_exempt,partnership_or_limited_liability_partnership,sole_proprietorship,international_organization,us_government_entity,educational_institution,manufacturer_of_goods,receives_contracts,receives_contracts_and_financial_assistance,airport_authority,council_of_governments,housing_authorities_public_tribal,interstate_entity,planning_commission,port_authority,transit_authority,subchapter_scorporation,limited_liability_corporation,foreign_owned,for_profit_organization,nonprofit_organization,other_not_for_profit_organization,the_ability_one_program,private_university_or_college,state_controlled_institution_of_higher_learning,dot_certified_disadvantage,self_certified_small_disadvantaged_business,small_disadvantaged_business,c8a_program_participant,historically_underutilized_business_zone_hubzone_firm,sba_certified_8a_joint_venture,last_modified_date,PALT,ninth
2019,H9240419F0233,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SC73B,0,284072.2,284072.2,284072.2,284072.2,895534.6,895534.6,7/25/2019,2019,2019-07-24T00:00:00Z,2020-07-31T00:00:00Z,2022-07-31T00:00:00Z,6/12/2019,97,DEPARTMENT OF DEFENSE (DOD),97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),H92404,HQ USSOCOM,97,DEPARTMENT OF DEFENSE (DOD),97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),H92404,HQ USSOCOM,X,FOUR LLC,FOUR LLC,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK ENTERPRISE,NA,NA,NA,7030,INFORMATION TECHNOLOGY SOFTWARE,A7,ELECTRONICS AND COMMUNICATION EQUIPMENT,541519,OTHER COMPUTER RELATED SERVICES,A,MEETS REQUIREMENTS,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,4,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PARTNERSHIP,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2019-07-25T11:18:34Z,43,F
2019,692M1519F00524,6920,FEDERAL AVIATION ADMINISTRATION,DTFAWA11D00004,P00029,626947.2,626947.2,626947.2,626947.2,626947.2,626947.2,8/26/2019,2019,2019-08-26T00:00:00Z,2019-11-24T00:00:00Z,2019-11-24T00:00:00Z,8/21/2019,69,DEPARTMENT OF TRANSPORTATION (DOT),6920,FEDERAL AVIATION ADMINISTRATION,692M15,FAA,69,DEPARTMENT OF TRANSPORTATION (DOT),6920,FEDERAL AVIATION ADMINISTRATION,692M15,FAA,X,"UNICOM GOVERNMENT, INC.",UNICOM GOVERNMENT  INC.,DELIVERY ORDER,FIRM FIXED PRICE,THIS PURCHASE IF FOR DELL POWEREDGE R470 SERVERS TO SUPPORT SPLUNK INFRASTRUCTURE.,NA,NA,NA,7050,INFORMATION TECHNOLOGY COMPONENTS,NA,NA,423430,COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE MERCHANT WHOLESALERS,A,NOT REQUIRED,USA,MFG IN U.S.,D,PLAN REQUIRED - INCENTIVE INCLUDED,A,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,NA,NO PREFERENCE USED,NA,NA,NA,NA,D,COMMERCIAL ITEM PROCEDURES NOT USED,N,NO,NO,N,NO,B,IDC,N,NO,D,NOT CONSOLIDATED,N,NO,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OTHER THAN SMALL BUSINESS,O,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-26T11:17:32Z,5,F
2019,12314419F0467,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SC73B,0,708992.31,708992.31,708992.31,708992.31,2148807.69,2148807.69,8/7/2019,2019,2019-08-05T00:00:00Z,2020-07-30T00:00:00Z,2022-07-30T00:00:00Z,7/28/2019,12,DEPARTMENT OF AGRICULTURE (USDA),1205,"USDA, DEPARTMENTAL ADMINISTRATION",123144,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",12,DEPARTMENT OF AGRICULTURE (USDA),12A7,"USDA, OFFICE OF THE CHIEF INFORMATION OFFICER",1212A7,"USDA,OFF OF THE CHIEF INFO OFFICER",X,FOUR LLC,FOUR LLC,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK NEW LICENSES (FEMA) BASE YEAR  EMAIL DELIVERABLES TO: OCIO-EAS-SOFTWAREADMIN@OCIO.USDA.GOV,NA,NA,NA,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",NA,NA,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,NOT A MANUFACTURED END PRODUCT,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,WOMEN OWNED SMALL BUSINESS,NO PREFERENCE USED,CSA,COMPETITIVE SET ASIDE,NA,1,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,N,NO,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PARTNERSHIP,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2019-09-27T11:19:06Z,10,F
2019,HTC71119FD036,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SC89B,2,34790,34790,34790,34790,34790,34790,6/12/2019,2019,2019-06-19T00:00:00Z,2020-06-18T00:00:00Z,2020-06-18T00:00:00Z,5/6/2019,97,DEPARTMENT OF DEFENSE (DOD),9776,USTRANSCOM,HTC711,USTRANSCOM-AQ,97,DEPARTMENT OF DEFENSE (DOD),2100,DEPT OF THE ARMY,W80YCG,HQ MILITARY SURFACE DEPLOYMENT AND,X,STERLING COMPUTERS CORPORATION,STERLING COMPUTERS CORPORATION,DELIVERY ORDER,FIRM FIXED PRICE,SOFTWARE SUPPORT FOR SPLUNK ENTERPRISE,NA,NA,HTC71119QD019,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,C9E,ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,NOT A MANUFACTURED END PRODUCT,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,CSA,COMPETITIVE SET ASIDE,NA,1,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-06-19T11:27:54Z,37,F
2019,FA440719FA055,9700,DEPT OF DEFENSE,FA873213D0031,P00016,199432.31,199432.31,199432.31,199432.31,199432.31,199432.31,4/29/2019,2019,2019-04-29T00:00:00Z,2020-06-12T00:00:00Z,2020-06-12T00:00:00Z,4/8/2019,97,DEPARTMENT OF DEFENSE (DOD),5700,DEPT OF THE AIR FORCE,FA4407,FA4407  375 CONS LGC,97,DEPARTMENT OF DEFENSE (DOD),5700,DEPT OF THE AIR FORCE,F3SF55,HQ AMC A6,X,"ZIVARO, INC.",GLOBAL TECHNOLOGY RESOURCES  INC.,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK,NA,NA,NA,7030,INFORMATION TECHNOLOGY SOFTWARE,C9E,ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,334210,TELEPHONE APPARATUS MANUFACTURING,A,MEETS REQUIREMENTS,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,A,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,5,A,COMMERCIAL ITEM,X,NOT APPLICABLE,NO,X,NOT APPLICABLE,B,IDC,W,NOT OBTAINED - WAIVED,D,NOT CONSOLIDATED,N,NO,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-04-29T15:13:28Z,21,F
2019,M0026419P0023,NA,NA,NA,NA,113884.25,113884.25,113884.25,113884.25,113884.25,113884.25,1/23/2019,2019,2019-01-23T00:00:00Z,2020-01-22T00:00:00Z,2020-01-22T00:00:00Z,1/18/2019,97,DEPARTMENT OF DEFENSE (DOD),1700,DEPT OF THE NAVY,M00264,COMMANDER,97,DEPARTMENT OF DEFENSE (DOD),1700,DEPT OF THE NAVY,M00096,DIRECTOR,X,"THUNDERCAT TECHNOLOGY, LLC",THUNDERCAT TECHNOLOGY  LLC,PURCHASE ORDER,FIRM FIXED PRICE,SPLUNK ENTERPRISE - ENTERPRISE SUPPORT RENEWAL (EXISTING LICENSE,NA,NA,NA,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,C9E,ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,NOT A MANUFACTURED END PRODUCT,B,PLAN NOT REQUIRED,F,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,NO PREFERENCE USED,NA,NA,NA,1,A,COMMERCIAL ITEM,X,NOT APPLICABLE,NO,N,NO,NA,NA,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-03-26T11:58:33Z,5,P
2019,FA877019F0518,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SC81B,0,394092.08,394092.08,394092.08,394092.08,528065.27,528065.27,5/8/2019,2019,2019-05-13T00:00:00Z,2020-05-12T00:00:00Z,2024-05-12T00:00:00Z,4/26/2019,97,DEPARTMENT OF DEFENSE (DOD),5700,DEPT OF THE AIR FORCE,FA8770,FA8770  AFLCMC HIK W BES,97,DEPARTMENT OF DEFENSE (DOD),5700,DEPT OF THE AIR FORCE,F2XTTS,AFLCMC HIQB DEAMS,X,"M2 TECHNOLOGY, INC.",M2 TECHNOLOGY  INC.,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK LICENSE AND ANNUAL SUPPORT,NA,NA,FA877019R0518,7030,INFORMATION TECHNOLOGY SOFTWARE,A7,ELECTRONICS AND COMMUNICATION EQUIPMENT,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,7,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2019-05-14T11:17:56Z,12,F
2019,2032H519F00544,4732,FEDERAL ACQUISITION SERVICE,GS00Q17GWD2184,0,2175528,2175528,3776322.96,3776322.96,3776322.96,3776322.96,8/30/2019,2019,2019-08-30T00:00:00Z,2021-07-31T00:00:00Z,2021-08-31T00:00:00Z,7/31/2019,20,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,20,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H9,CHIEF INFORMATION OFFICER,X,TISTA SCIENCE AND TECHNOLOGY CORPORATION,TISTA SCIENCE AND TECHNOLOGY CORPORATION,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK REQUIREMENT,NA,NA,NA,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,NA,NA,541512,COMPUTER SYSTEMS DESIGN SERVICES,A,NOT REQUIRED,USA,NOT A MANUFACTURED END PRODUCT,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,8(A) SOLE SOURCE,NO PREFERENCE USED,SS,SOLE SOURCE,NA,1,A,COMMERCIAL ITEM,Y,YES,YES,X,NOT APPLICABLE,A,GWAC,N,NO,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2019-09-16T10:47:23Z,30,F
2019,15JA0519F00000374,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SD19B,12,180892.56,180892.56,180892.56,180892.56,778734.98,778734.98,9/24/2019,2019,2019-09-27T00:00:00Z,2020-09-26T00:00:00Z,2022-09-26T00:00:00Z,9/6/2019,15,DEPARTMENT OF JUSTICE (DOJ),1501,"OFFICES, BOARDS AND DIVISIONS",15JA05,EOUSA-ACQUISITIONS STAFF,15,DEPARTMENT OF JUSTICE (DOJ),1501,"OFFICES, BOARDS AND DIVISIONS",15JA05,EOUSA-ACQUISITIONS STAFF,X,ALVAREZ LLC,ALVAREZ LLC,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK ENTERPRISE SOFTWARE SUPPORT RENEWAL,NA,NA,NA,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,NA,NA,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,NOT A MANUFACTURED END PRODUCT,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,5,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PARTNERSHIP,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-24T09:35:06Z,18,F
2019,15JPPS19F00000016,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SD11B,0,0,0,682161.31,682161.31,682161.31,682161.31,9/30/2019,2019,2019-10-01T00:00:00Z,2020-09-30T00:00:00Z,2020-09-30T00:00:00Z,8/27/2019,15,DEPARTMENT OF JUSTICE (DOJ),1501,"OFFICES, BOARDS AND DIVISIONS",15JPPS,POLICY&PLANNING STAFF (JMD),15,DEPARTMENT OF JUSTICE (DOJ),1501,"OFFICES, BOARDS AND DIVISIONS",15JSDS,SERVICE DELIVERY STAFF (JMD),X,"GOVSMART, INC.",GOVSMART  INC.,DELIVERY ORDER,FIRM FIXED PRICE,FY20 SPLUNK RENEWAL,NA,NA,NA,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,NA,NA,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,NOT A MANUFACTURED END PRODUCT,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,4,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-23T11:51:20Z,34,F
2019,692M1519F00552,6920,FEDERAL AVIATION ADMINISTRATION,DTFACT13D00004,0,1.40E+06,1.40E+06,1.40E+06,1.40E+06,6620614.22,6620614.22,8/29/2019,2019,2019-08-29T00:00:00Z,2020-08-28T00:00:00Z,2020-08-28T00:00:00Z,8/1/2019,69,DEPARTMENT OF TRANSPORTATION (DOT),6920,FEDERAL AVIATION ADMINISTRATION,692M15,FAA,69,DEPARTMENT OF TRANSPORTATION (DOT),6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,X,CDW GOVERNMENT LLC,CDW CORPORATION,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK ENTERPRISE LICENSE,NA,NA,NA,7030,INFORMATION TECHNOLOGY SOFTWARE,NA,NA,541512,COMPUTER SYSTEMS DESIGN SERVICES,O,NOT REQUIRED,USA,MFG IN U.S.,C,PLAN REQUIRED - INCENTIVE NOT INCLUDED,A,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,NA,NO PREFERENCE USED,NA,NA,NA,NA,A,COMMERCIAL ITEM,X,NOT APPLICABLE,NO,N,NO,B,IDC,N,NO,D,NOT CONSOLIDATED,N,NO,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OTHER THAN SMALL BUSINESS,O,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OTHER,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-29T07:22:36Z,28,F
2019,N4248519F0027,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SC69B,0,17802.34,17802.34,17802.34,17802.34,17802.34,17802.34,9/26/2019,2019,2019-09-26T00:00:00Z,2020-09-25T00:00:00Z,2020-09-25T00:00:00Z,9/16/2019,97,DEPARTMENT OF DEFENSE (DOD),1700,DEPT OF THE NAVY,N42485,DALO,97,DEPARTMENT OF DEFENSE (DOD),1700,DEPT OF THE NAVY,N42485,DALO,X,"DYNAMIC SYSTEMS, INC.",DYNAMIC SYSTEMS  INC.,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK ENTERPRISE,NA,NA,NA,7030,INFORMATION TECHNOLOGY SOFTWARE,C9E,ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,541519,OTHER COMPUTER RELATED SERVICES,A,MEETS REQUIREMENTS,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,CSA,COMPETITIVE SET ASIDE,NA,3,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,N,NO,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-26T15:14:26Z,10,F
